articleId,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
-7660505434580831027,123378787151399958,-5082274522455747241,1577045425286888616,-8245663037926520114,4815632823882298534
-7655127094029937288,-2323511129839590090,123378787151399958,751528815916485437,2229625391864201918,-5082274522455747241
-7646922141533719881,2244894675266276573,6947862790919978120,-1419188045265393093,-78066964941874046,90383487344892230
-7646489242554562522,-5071600977095793163,-6056382045660082261,-5411404485622449820,-7399665664688732365,4804093434821394840
-7639185658532886960,-3058031327323357308,-14569272361926584,-4068545238978420047,8651615486877503655,428486625959995206
-7638840925036528150,-6829454835237183038,-3351656282247453586,-6499865726739947794,809601605585939618,-1564468014116140117
-7627738093477170171,1115750778137998115,-8968101771604200516,2639926854188906104,-7009536306337650657,-8254222281357012124
-7627277742224639768,123378787151399958,-5082274522455747241,-2065362330475275026,4807410384082534048,1115750778137998115
-7623502978685822577,-6308850935767965758,-7534240757267992657,-7454907763335725103,1981046186743381313,-2144625344076628986
-7620438371471449873,-3745582971859460684,-4571929941432664145,444378495316508239,5568089143939945595,3293246847422795557
-7613994611628693820,7921510628110926276,-1473180765724334454,-2440247087447106971,4909630283317268181,-3285397592982852407
-7586203274767893481,4877833951599818487,5211673327552264703,-115909536143817330,-9033211547111606164,1128840733277618400
-7585525446062170144,-8149429101569453081,2429264894470039764,6045455576279706291,1999466695269209462,8318042399332883628
-7584037043735285197,9213260650272029784,-1306208577536428610,6941466664989793964,231281690254211527,4313871021753084020
-7580433478964181862,-3060116862184714437,-7002558676365724983,-8187220755213888616,5930806521893160184,3273084325487543386
-7571123172959828025,-7534240757267992657,10247031220756478,-2855910583928922225,7024819429467163565,-6308850935767965758
-7570652411388243006,7286613907013366088,-3739000323288188282,-5193720747719231594,6040574489860277999,-1557461511205521728
-7568926158048616650,-8632408281960398473,-6902744509271060072,-3469502952547705884,6059546463839992340,-5839185923562195912
-7566966163569468290,3750772607644674028,-9089854794058353436,8920226233198909725,-434149774629603391,-8520302351158933500
-7565625515044903967,6157037646878010131,-5636731245639685654,270443693434886127,-6457517220721978,-5082274522455747241
-7564569805639737618,3616722904601574426,-88303961787201909,-4475938295812802739,-3405516291669853723,6230272013326185698
-7564053678326007415,-5997769775112032630,966067567430037498,3294074907209583622,-6739959707791598779,-8099145207792678586
-7555896091148631419,-6598777110696521045,6797033574746412211,9026402401132606773,-8689798332822398451,-4084394822880420062
-7554863616241981368,7071371416976898441,-1630229587164086350,3575694866055127253,-9137036168156595470,6384824828701919724
-7553931975579248065,1115750778137998115,-3699283667575074041,-5082274522455747241,484986956330644320,-8146108036639482450
-7550906488404754851,6642437212220341339,2834072258350675251,3180828616327439381,4045164454094417310,-7047448754687279385
-7542498020532209188,2765063319512128208,-1199490911632553070,-8449536481786923901,-4024233104105796278,-8489944755890710748
-7539647701814009718,-2034054811536485879,1796618361228441836,-6859363289291329827,-7273935215244206740,-5082274522455747241
-7539387928750597096,8605423472891112686,-7448252416950961815,8057379878708189245,-4485188959476061019,8786528563105605644
-7534240757267992657,962287586799267519,-844797936291539016,-277169424764188814,-5395935973320542237,6669026579073415958
-7529178973676767391,7555106864392724379,4121807259563748287,4089568303716665454,-5997769775112032630,-8099145207792678586
-7525512143002603676,8522523292310933696,245828856632598563,-2890958311805113955,-5458316826145145813,8289311442635691404
-7518373517401484139,-6076367233589223323,-7492067511846042603,511891900317865118,1106203543388094548,-4084394822880420062
-7509877147979461087,-5082274522455747241,-8254222281357012124,4161491675236615151,5779887740609126631,6341647533150019811
-7508055250504867652,91241469839881699,-2167839778474325326,-321691855821364131,-2309481887656981309,-7350631483047993309
-7499831854130267106,-8368414190009234878,156889606517612871,5293701842202310496,-8187220755213888616,4751741894255718069
-7492067511846042603,-4084394822880420062,-8689798332822398451,-8762137947059829459,5714874452041944640,-2855218766021441159
-7485130558326482162,1433393829724383645,-6739959707791598779,162771765556771108,3064370296170038610,-4615575698508618335
-7484960773951920439,2296515698565489277,5028081187109329892,7616911250531106641,-205193648629294862,-634395794651424614
-7481609677042800346,-7691630854548349557,-5636731245639685654,-7565625515044903967,-7726397374158219907,-8254222281357012124
-7474372733748503487,-634395794651424614,-3060116862184714437,-7002558676365724983,8265190708606665292,223316996491584050
-7463572107837163154,8900292750226176660,-7349721727282676870,6678691743269420670,5250363310227021277,-7126520323752764957
-7463305179076477879,-5017021199558167721,7506614456429888492,-4749032095489327822,-4561077506184283336,-2923886912694084893
-7454907763335725103,-6308850935767965758,-2976309714446243509,-6728844082024523434,-6096307037126839100,3407455496422791860
-7452761262757182727,1968587931268137930,5779887740609126631,-6651333707067617642,-6726685468116057064,-1297580205670251233
-7448252416950961815,7906867252266782644,4631867115963052211,-5823763419123575797,-55755961199248325,-2090760089450762391
-7447329442374055391,4307023751244532288,6090089162789916215,3470393457385461859,-8968101771604200516,-6859363289291329827
-7442296890640709658,3980405883168341377,-9050450867630628092,-6940659689413147290,-7766518409111702133,5817939718364925129
-7423191370472335463,1567984561327445971,5779887740609126631,123378787151399958,6341647533150019811,4161491675236615151
-7414654466964102039,-2271000159302779222,1339353160969606996,-3555513869558669392,-1199490911632553070,8378863480597222815
-7406587779348496692,123378787151399958,-5082274522455747241,-8254222281357012124,-5843518165523212471,6341647533150019811
-7399665664688732365,-1852234953549915446,-7814257818245609902,4277778562135834208,-7646489242554562522,532564948976818124
-7388035385087807288,-582471538642477927,-4562218760600603086,-2041630887686751489,2670715450352290324,-5405021817466310759
-7387185690512762935,5036201777135800491,-4145260601063545880,5514214996211995551,2672238531812965181,-5676280017759875198
-7384231993217222764,-5736221996280340620,8289311442635691404,4865901874365409673,1184320069221244535,3440451510720294447
-7380550029266431533,216869981229779312,4306804750094230211,-3883591366197282127,-3410781775610270991,6678691743269420670
-7371144664961016145,2625883933130361261,-8277924497842156608,4625350031392752392,4877833951599818487,5962268176939710955
-7367898111498277224,-2377881752614744441,-3295913657316686039,-5009578843275173733,1137471872769164371,886450434856305025
-7358932766266901263,8550670510357310628,-4374331682165863764,4463025528374352465,-6713697716910928909,1266958185239582088
-7356135999773525293,7420742904084384944,8219310215587599928,7748594134538052724,5250363310227021277,-7126520323752764957
-7350631483047993309,91241469839881699,5847540986736720765,-7508055250504867652,484986956330644320,-3324787160651928845
-7349721727282676870,-7463572107837163154,8900292750226176660,1487738553913510703,3320201327008235211,-3428996085514172371
-7342604649736473979,7616472242818646827,-8704908797766843570,2788367348502337122,4247196691613374764,6743199836219189414
-7331393944609614247,-8722526817358894474,-4338308747999225618,1929674614667189969,-3697359635590244386,4877833951599818487
-7322744040992592407,4546206336477094824,1115750778137998115,-5690023155612846030,123378787151399958,4807410384082534048
-7315032288233856709,-6499865726739947794,-36844712915106340,-7638840925036528150,-6829454835237183038,809601605585939618
-7298164314968527788,687641199951066750,-6941293448141178017,7828019124127586556,2388097612905924826,7263689301643675785
-7294716554902079523,123378787151399958,-5082274522455747241,-1297580205670251233,-4655195825208522542,-389749390447363927
-7292285110016212249,1220948775534529013,-2489051066377567114,8926283897590637985,7845570490247450966,8631616594020837056
-7277691357631151609,-5573840044320724169,-3581194288660477595,4084131344684656470,-5071600977095793163,3989649621607163677
-7273935215244206740,-3348652277274905234,3437437537867086722,5787934590133549357,-5847687782206566321,7529823674661315431
-7264217791213422584,4563006651994272837,-7009536306337650657,1862503310075246782,-8254222281357012124,-5843518165523212471
-7259527987837041658,7071371416976898441,6384824828701919724,4991224059205503283,3575694866055127253,-7554863616241981368
-7255737497176527784,123378787151399958,-5843518165523212471,-4386371945374980231,4815632823882298534,4313871021753084020
-7217198366041991957,-2323511129839590090,4815632823882298534,123378787151399958,153466256338950062,-6761163882540291832
-7215110246375999491,6569463984699537820,-7492067511846042603,1805849336099641652,2841458704671711663,2271592336048425450
-7202774608580336956,-6792965795755857419,-486686184692655504,7508152369854945139,8297658253225035519,1805849336099641652
-7195227263752331646,6341647533150019811,5779887740609126631,123378787151399958,-8254222281357012124,-5082274522455747241
-7193893108516217330,4785499183287168509,7606744605433799135,-8187220755213888616,-7002558676365724983,4369833742675497700
-7191607771634445823,4911701623098526999,-3883591366197282127,-8258529658421542282,6915731723505426291,-9083294960368598209
-7174595923544719736,7424795099560672335,638282658987724754,5258604889412591249,-8068727428160395745,2220561310072186802
-7169261479876586557,-2587745393898245957,123378787151399958,4815632823882298534,-5082274522455747241,4313871021753084020
-7165716941095296287,4877833951599818487,-4761420664091904483,-8480712303720557641,5619251370090681244,-4760639635023250284
-7162567255723313045,-6739959707791598779,162771765556771108,1515492713000932747,-5953227649059336919,-3395906801262755897
-7155846267321183721,-5843518165523212471,5843362068320522769,1012456848389051365,-4386371945374980231,-2167839778474325326
-7152753999571084411,3293246847422795557,8968837261991914049,8836508987743809103,245828856632598563,-6215634663594744290
-7130425546996181071,-1630229587164086350,3575694866055127253,-5014627593450767720,-595851741330881198,6384824828701919724
-7126520323752764957,5250363310227021277,-8068727428160395745,5258604889412591249,2220561310072186802,-9033211547111606164
-7124339858992523617,-907419983362132448,2372438485070148864,2362495898257544462,-5000193502203199335,3149164017776669829
-7120369133608664808,-8294676699502353515,-7009536306337650657,-5037827401452845772,-8968101771604200516,374352050712569304
-7113155163062752691,7697593937932606048,-7009536306337650657,-8254222281357012124,-8968101771604200516,-2740396993975951758
-7108012586837980940,8120046881003900118,3035329611795434601,-5781461435447152359,-1901742495252324928,-5331421579623797776
-7101541512657907485,4109618890343020064,-2273517184910006534,1431351528207086249,-3528088210002754978,-2826566343807132236
